t_h,w_norm_degs
5.133333333333334,0.3077406301686912
5.15,0.30760682300466125
5.166666666666667,0.30537771953764753
5.183333333333334,0.30153023068663504
5.2,0.2970102542779542
5.216666666666667,0.29291877199810673
5.233333333333333,0.29020811111551686
5.25,0.2894816995380347
5.266666666666667,0.290907757138343
5.283333333333333,0.2942115359576313
5.3,0.29871479089116854
5.316666666666666,0.30342152687216034
5.333333333333333,0.30717517773393804
5.35,0.3089059272925138
5.366666666666666,0.30793143403736584
5.383333333333334,0.3041963029892231
5.4,0.29831472101344353
5.416666666666667,0.2913724248204903
5.433333333333334,0.28459046082822953
5.45,0.279032580013051
5.466666666666667,0.27549505997402984
5.483333333333333,0.27457844441721413
5.5,0.2767531136355762
5.516666666666667,0.28210819313332886
5.533333333333333,0.2896852365908435
5.55,0.296970961950002
5.566666666666666,0.3005225645649705
5.583333333333333,0.2977582805187848
5.6,0.28844489787191946
5.616666666666666,0.2745492274374625
5.633333333333334,0.2588537407317735
5.65,0.24368394694707812
5.666666666666667,0.23043746371255058
5.683333333333334,0.21971106854461525
5.7,0.211603250857249
5.716666666666667,0.20596086874947359
5.733333333333333,0.20252234737418223
5.75,0.20098221479508083
5.766666666666667,0.20101060367788293
5.783333333333333,0.2022526157636569
5.8,0.20432382074250713
5.816666666666666,0.20681256208372772
5.833333333333333,0.20929566642344322
5.85,0.2113696779174487
5.866666666666666,0.2126940070450682
5.883333333333334,0.21303635543664864
5.9,0.2123071104453295
5.916666666666667,0.21057086167792255
5.933333333333334,0.20803020934860655
5.95,0.20498654063485258
5.966666666666667,0.20178959114678025
5.983333333333333,0.19878914117633825
6.0,0.19629846085675046
6.016666666666667,0.1945730694042829
6.033333333333333,0.19380311685240523
6.05,0.194114813021699
6.066666666666666,0.19557578260694689
6.083333333333333,0.19820015979973474
6.1,0.20195073348147005
6.116666666666666,0.20673688962452658
6.133333333333334,0.2124081638194326
6.15,0.21874385074476468
6.166666666666667,0.22543952766506295
6.183333333333334,0.23209224257185537
6.2,0.23818891404658163
6.216666666666667,0.24310863877110067
6.233333333333333,0.24615771643886242
6.25,0.24665796127568923
6.266666666666667,0.24409077615042754
6.283333333333333,0.23825863415681794
6.3,0.22938831320209077
6.316666666666666,0.21810881581816163
6.333333333333333,0.20530083770250648
6.35,0.19188712743754172
6.366666666666666,0.17865599279112254
6.383333333333334,0.16617294536775393
6.4,0.15477765939097407
6.416666666666667,0.1446292351453378
6.433333333333334,0.13576304044763637
6.45,0.12813923867066174
6.466666666666667,0.12167771296458435
6.483333333333333,0.11628085750619326
6.5,0.11184729220061361
6.516666666666667,0.10827927603635276
6.533333333333333,0.10548597510284732
6.55,0.10338417125256888
6.566666666666666,0.10189752898856398
6.583333333333333,0.10095517652936027
6.6,0.10049009691958079
6.616666666666666,0.10043765013092244
6.633333333333334,0.10073443540841276
6.65,0.10131763341112446
6.666666666666667,0.1021249221932876
6.683333333333334,0.10309502580175574
6.7,0.10416891881558707
6.716666666666667,0.10529166783583647
6.733333333333333,0.10641483945184331
6.75,0.10749934625389618
6.766666666666667,0.10851854539383463
6.783333333333333,0.10946135814045063
6.8,0.1103351530859865
6.816666666666666,0.11116813389921383
6.833333333333333,0.1120109890956391
6.85,0.11293757970619123
6.866666666666666,0.11404443642146317
6.883333333333334,0.11544878503972296
6.9,0.11728469989702564
6.916666666666667,0.1196967965969445
6.933333333333334,0.12283063341146426
6.95,0.12681873424728077
6.966666666666667,0.1317609691766368
6.983333333333333,0.13769818375067241
7.0,0.14457906375569987
7.016666666666667,0.15222338225874804
7.033333333333333,0.16029128715167984
7.05,0.16827788209815692
7.066666666666666,0.1755598120139262
7.083333333333333,0.18151347013550456
7.1,0.18569009670487818
7.116666666666666,0.18797944379911974
7.133333333333334,0.1886646906399245
7.15,0.18831505842506355
7.166666666666667,0.1875637382733205
